countrynewwb,year,account_t_d,pop_adult,mobileaccount_t_d,internet,Predicted_Adoption
South Africa,2017,0.692184942,41039555.0,0.190168459,,0.19832266919
South Sudan,2017,0.085700039,6092487.0,,,0.04280058221000003
Spain,2017,0.937557047,39549433.0,,,0.044622875509999986
Sri Lanka,2017,0.736464608,16017388.0,0.024207601,,0.17587005495999997
Sweden,2017,0.997422116,8184039.0,,,0.3116460727299996
Switzerland,2017,0.984296665,7127704.0,,,0.3237370631099997
"Taiwan, China",2017,0.941796308,20340388.0,,,0.2874184147299996
Tajikistan,2017,0.470243972,5649763.0,,,0.3314746606299995
Tanzania,2017,0.46751564,30023264.0,0.385380307,,0.35271872593999937
Thailand,2017,0.815940009,58293189.0,0.082568594,,0.10557180059
Togo,2017,0.452893519,4608431.0,0.214573758,,0.23515287992641842
Trinidad and Tobago,2017,0.807833517,1090252.0,,,0.059325130279999944
Tunisia,2017,0.369065672,8662597.0,0.020371898,,0.03911843018000003
Turkiye,2017,0.685903081,60604220.0,0.164119521,,0.22058653754000002
Turkmenistan,2017,0.405764132,4458186.0,,,0.40742083085000014
Uganda,2017,0.591991512,20360656.0,0.505812429,,0.4930155716500003
Ukraine,2017,0.629023288,38655749.0,,,0.2454875791100004
United Arab Emirates,2017,0.882103911,7433015.0,0.213317966,,0.16418031791999999
United Kingdom,2017,0.963663189,53834160.0,,,0.1222068376400002
United States,2017,0.931221843,261470917.0,,,0.09867214998000005
Uruguay,2017,0.638680057,2670291.0,,,0.17535230839999993
Uzbekistan,2017,0.370897363,22359293.0,,,0.11136892244000009
"Venezuela, RB",2017,0.734945071,22179490.0,0.109703829,,0.14411067953000023
Viet Nam,2017,0.30795793,71315938.0,0.034995007,,0.052646754750000004
West Bank and Gaza,2017,0.250221747,2625785.0,,,0.14394271169000009
Zambia,2017,0.458632575,9326870.0,0.278423918,,0.2858750272700004
Zimbabwe,2017,0.552851376,8235262.0,0.485816322,,0.45770425112999985
Afghanistan,2021,0.096538218,21791072.0,0.0,,0.05763287298999997
Albania,2021,0.441741743,2340601.0,,,0.32471320730736386
Algeria,2021,0.440970221,30458426.0,,,0.27993474152999964
Argentina,2021,0.716270859,34481880.0,0.350841379,,0.21318793843000017
Armenia,2021,0.553477333,2364189.0,0.167427431,,0.24686681712000003
Australia,2021,0.993231498,20888823.0,,,0.15001233807812606
Austria,2021,0.999507175,7633446.0,,,0.2947746487799998
Azerbaijan,2022,0.462586542,7732344.0,,,0.2910543975054903
Bangladesh,2021,0.528060649,117641793.0,0.290057918,,0.24509248028999991
Belgium,2021,0.990056968,9600074.0,,,0.2978641641500003
Benin,2021,0.486055301,7495327.0,0.366837175,,0.37237120705000026
Bolivia,2021,0.68885446,8150856.0,0.129542215,,0.15522701987000018
Bosnia and Herzegovina,2021,0.793378937,2851847.0,,,0.3030640853500001
Botswana,2022,0.587631963,1588124.0,0.365681329,,0.39560964988000025
Brazil,2021,0.840357459,165349748.0,0.269601254,,0.23941543209000016
Bulgaria,2021,0.839665205,5933315.0,,,0.22124547905
Burkina Faso,2021,0.361085343,12018028.0,0.246651698,,0.2391129738500004
Cambodia,2021,0.333949916,11527565.0,0.065982333,,0.09115750202000004
Cameroon,2021,0.51654813,15059599.0,0.424330278,,0.42076474154
Canada,2021,0.99634615,31991096.0,,,0.13517245030812602
Chad,2022,0.236513334,8962706.0,0.120867652,,0.12721505455999987
Chile,2021,0.870620678,15803947.0,,,0.17284327144
China,2021,0.887090217,1157739289.0,,,0.2114904046500003
Colombia,2021,0.597159079,39661157.0,0.217662657,,0.1969654422100002
Comoros,2022,0.342501735,495193.0,0.077259066,,0.12493753593999993
"Congo, Dem. Rep.",2022,0.274411308,51784116.0,0.226761835,,0.17244570190999997
"Congo, Rep.",2021,0.471421558,3350070.0,0.367774409,,0.3699581630599998
Costa Rica,2021,0.684896898,3990389.0,,,0.3118273097200003
Cote d'Ivoire,2021,0.507622911,16718735.0,0.403959431,,0.40519346995999983
Croatia,2021,0.918041947,3348534.0,,,0.10113868824999989
Cyprus,2021,0.931299046,1094549.0,,,0.11498631208999989
Czechia,2021,0.949367049,8985899.0,,,0.09112147341999992
Denmark,2021,1.0,4880509.0,,,0.1649040152899999
Dominican Republic,2021,0.512980113,7960918.0,0.075716879,,0.19554469533000013
Ecuador,2021,0.641767161,12914981.0,,,0.12153306320999979
"Egypt, Arab Rep.",2021,0.274440057,72722825.0,0.02915438,,0.05876495598999996
El Salvador,2021,0.358453551,4592875.0,0.109182215,,0.12328440620999988
Estonia,2021,0.993765668,1110971.0,,,0.20005683870000002
Eswatini,2022,0.66175801,779017.0,0.567443942,,0.5481603777626376
Ethiopia,2022,0.464800688,70814574.0,0.046384017,,0.21228152393000005
Finland,2021,0.995301883,4663598.0,,,0.19417435412999992
France,2021,0.992442955,55812045.0,,,0.17045219483625246
Gabon,2021,0.660899713,1467427.0,0.574777732,,0.5640221766400004
"Gambia, The",2022,0.330110184,1458016.0,0.03745625,,0.20272353284999997
Georgia,2021,0.704986886,2940933.0,0.082312009,,0.31776938746000005
Germany,2021,0.999765938,71716499.0,,,0.45705424618812607
Ghana,2021,0.682303948,20017745.0,0.596879304,,0.5652738985500002
Greece,2021,0.94884104,9182577.0,,,0.08143500904000003
Guatemala,2022,0.369778819,11489738.0,0.052358035,,0.10556348162999996
Guinea,2021,0.304403355,7735937.0,0.215100208,,0.2084201002600001
Honduras,2021,0.378497022,6863097.0,0.088682307,,0.0994225774299999
"Hong Kong SAR, China",2021,0.978012444,6637356.0,,,0.14731064826000018
Hungary,2021,0.882187886,8330756.0,,,0.11051814250000008
Iceland,2021,1.0,297833.0,,,0.14964435796000022
India,2021,0.775291371,1033092817.0,0.104396875,,0.17012208336000012
Indonesia,2021,0.517553241,203818030.0,0.092923176,,0.2183331578200001
"Iran, Islamic Rep.",2021,0.899846708,66867932.0,0.123863508,,0.1424449608499999
Iraq,2021,0.185652818,25903954.0,0.04805505,,0.06088710473000004
Ireland,2021,0.996633988,3983258.0,,,0.12782259852999991
Israel,2021,0.929252212,6631697.0,,,0.14009132293
Italy,2021,0.972945565,51815239.0,,,0.12373881226999997
Jamaica,2021,0.733003615,2248537.0,0.126601306,,0.17536107615999996
Japan,2021,0.9848942,110830955.0,,,0.13147091433812633
Jordan,2021,0.471196643,7296924.0,0.106597836,,0.15017312519000015
Kazakhstan,2021,0.811084645,13791287.0,,,0.32845270034000007
Kenya,2021,0.791951576,31704189.0,0.686586916,,0.6870753326700004
"Korea, Rep.",2021,0.986713471,45556455.0,,,0.12179007671437862
Kosovo,2021,0.580119596,1385580.0,,,0.18000813889000014
Kyrgyz Republic,2021,0.45094844,4515230.0,0.114294363,,0.2584506668999998
Lao PDR,2021,0.37320029,5024510.0,0.054799821,,0.1250872512099998
Latvia,2021,0.966187205,1596418.0,,,0.38290801188999973
Lebanon,2021,0.207030978,4108774.0,,,0.19316921312000013
Lesotho,2022,0.636349094,1434393.0,0.458779246,,0.46075282683999935
Liberia,2021,0.516311458,3018782.0,0.362960666,,0.3663982820199997
Lithuania,2021,0.935322397,2372426.0,,,0.18658476503000013
Madagascar,2022,0.262978246,17259462.0,0.190270988,,0.1846156681900002
Malawi,2021,0.427078089,11111253.0,0.343476874,,0.32656797883000005
Malaysia,2021,0.883748841,25769271.0,0.279788583,,0.1509489869800001
Mali,2021,0.435009858,11438992.0,0.293780615,,0.3012921913399997
Malta,2021,0.964468111,446624.0,,,0.14391262245999997
Mauritania,2022,0.234559362,2584547.0,0.101619569,,0.1059846400300001
Mauritius,2021,0.905263444,1058961.0,0.158956646,,0.15236953154000002
Mexico,2022,0.489714754,93851214.0,0.181400816,,0.1979619002
Moldova,2021,0.642455176,2108305.0,,,0.46971366844000045
Mongolia,2021,0.984550191,2237019.0,0.588124931,,0.46022334573000045
Morocco,2021,0.443728342,26706787.0,0.062719723,,0.14241869918000014
Mozambique,2021,0.494927479,16874256.0,0.29376595,,0.31359248296000003
Myanmar,2021,0.477910291,39685121.0,0.290307042,,0.25065220768999974
Namibia,2021,0.713463883,1715314.0,0.426246853,,0.4455339887500001
Nepal,2021,0.540026923,20254590.0,0.060919077,,0.10219842173
Netherlands,2021,0.997331679,14717214.0,,,0.16007765355736436
New Zealand,2021,0.987523815,4122094.0,,,0.10119153640472874
Nicaragua,2021,0.260328025,4567953.0,0.065580785,,0.11403111831736433
Niger,2022,0.116855913,12328593.0,0.053773763,,0.12972756367418653
Nigeria,2021,0.453166327,122350743.0,0.086502092,,0.15529939852999997
North Macedonia,2021,0.852886913,1536653.0,,,0.1665982508099999
Norway,2021,0.994777715,4453612.0,,,0.12246242279999985
Pakistan,2021,0.209806311,146030491.0,0.085374063,,0.10460986450736427
Panama,2021,0.449670338,3160275.0,,,0.23921283117945755
Paraguay,2021,0.544199771,4679787.0,0.377008071,,0.3229847587099998
Peru,2021,0.574978561,24463530.0,0.143447853,,0.1787609136400001
Philippines,2021,0.513717639,77692157.0,0.217389093,,0.21051321274000007
Poland,2021,0.957201672,32028961.0,,,0.1182666099
Portugal,2021,0.926495073,8923687.0,,,0.08300412096999993
Romania,2021,0.691155038,16163817.0,,,0.2478972392800002
Russian Federation,2021,0.897193266,119582441.0,0.329383356,,0.3041658698700001
Saudi Arabia,2021,0.743207467,23509479.0,,,0.20536766498000003
Senegal,2021,0.559644071,10017948.0,0.448898718,,0.44938615853000036
Serbia,2021,0.894157368,5915242.0,,,0.19199729322999995
Sierra Leone,2021,0.288466045,4762478.0,0.190402143,,0.18961515635999998
Singapore,2021,0.975498512,4993587.0,0.306042672,,0.2278491588400002
Slovak Republic,2021,0.956196968,4593346.0,,,0.15489020931999994
Slovenia,2021,0.990496614,1784150.0,,,0.32702159700999983
South Africa,2021,0.85378112,44211052.0,0.365653075,,0.36769744352999995
South Sudan,2021,0.058314075,6159568.0,0.00849857,,0.03244107033000001
Spain,2021,0.982984395,40639965.0,,,0.13119448963625246
Sri Lanka,2021,0.892707132,16803664.0,0.031264218,,0.1642115565699999
Sweden,2021,0.996887647,8517166.0,,,0.23783703796999997
Switzerland,2021,0.994910311,7337959.0,,,0.25426388144999995
"Taiwan, China",2021,0.947110381,20568066.0,,,0.09051273585999997
Tajikistan,2021,0.394881618,6196225.0,0.020897526,,0.13031768162000007
Tanzania,2021,0.524333347,34527295.0,0.44579487,,0.43726896162000023
Thailand,2021,0.955769973,60059109.0,0.59999888,,0.17790023560000012
Togo,2021,0.496056349,5137794.0,0.364808073,,0.35221542827999974
Tunisia,2021,0.368532365,8970562.0,0.037122092,,0.04618909161
Turkiye,2021,0.740916613,64398074.0,0.182842014,,0.21799853916999976
Uganda,2021,0.659140111,24351947.0,0.537962366,,0.5506121282600005
Ukraine,2021,0.835648133,37851388.0,,,0.1642400070199999
United Arab Emirates,2021,0.85742193,7842387.0,0.132578892,,0.13990352090999994
United Kingdom,2021,0.997632738,55029201.0,,,0.22394876254812623
United States,2021,0.949532296,270549658.0,,,0.22853446363
Uruguay,2021,0.741272677,2725712.0,,,0.26867735922
Uzbekistan,2021,0.441347903,23599241.0,,,0.29744778562999996
"Venezuela, RB",2021,0.843948009,20527738.0,0.303109094,,0.23696849991999996
Viet Nam,2022,0.562657536,74158712.0,0.164659469,,0.17786646627742425
West Bank and Gaza,2021,0.336425509,2915259.0,0.023281278,,0.08657908661999997
"Yemen, Rep.",2022,0.119033656,21192335.0,,,0.3158246878999999
Zambia,2021,0.485218873,10800121.0,0.41631284,,0.3823958662900004
Zimbabwe,2021,0.597459293,8977056.0,0.506324444,,0.4964428124700001
Albania,2024,0.460692506,2278004.0,,0.828401699,0.44858534287000007
Algeria,2024,0.352901069,32019804.0,,0.829103805,0.4627234810500001
Argentina,2024,0.817442447,35433130.0,0.567395437,0.881292738,0.5190114445300003
Armenia,2024,0.713734735,2406318.0,0.173602692,0.875233131,0.19310146389999974
Australia,2024,0.980103778,21852264.0,,0.923078744,0.23678474433999985
Austria,2024,0.995084975,7825678.0,,0.937746667,0.22086121647999968
Azerbaijan,2024,0.563046655573957,7885113.0,,0.863523886,0.22246432116812617
Bahrain,2024,0.823220521,1277545.0,,0.97461559,0.21927054431033327
Bangladesh,2024,0.432839733,122837439.0,0.207683726,0.435788761,0.20651987367000005
Belgium,2024,0.982369093,9867164.0,,0.950414619,0.13871622333000017
Belize,2024,0.679682002,300138.0,0.136663451,0.860345934,0.13425224278000014
Benin,2024,0.51843206,8207504.0,0.448728519,0.343432199,0.4474520369599999
Bolivia,2024,0.568490527,8553476.0,0.199779285,0.791202523,0.19732604555000022
Bosnia and Herzegovina,2024,0.774588923,2764009.0,,0.847921588,0.5240693606699994
Botswana,2024,0.614384691,1679590.0,0.516178157,0.472558284,0.5204160828799994
Brazil,2024,0.863811782,169047814.0,0.581666157,0.875488916,0.5588083136800005
Bulgaria,2024,0.84724395,5509377.0,,0.794311802,0.4329404259
Burkina Faso,2024,0.514274912,13262560.0,0.441573641,0.313159543,0.4459066669500002
Cambodia,2024,0.390314429,12177453.0,0.168896941,0.810040364,0.18078079696999994
Cameroon,2024,0.608737909,16524096.0,0.550654518,0.462457496,0.5516703935900009
Canada,2024,0.984047126,33960981.0,,0.950546504,0.13435918098999988
Chad,2024,0.208983599,10289880.0,0.133358944,0.113780774,0.13439200156000017
Chile,2024,0.850691778,16241277.0,,0.867053292,0.37476183591999984
China,2024,0.89383032,1176678702.0,,0.862319955,0.39429698098999993
Colombia,2024,0.570594856,41544122.0,0.391465593,0.806874489,0.3652624846399998
Comoros,2024,0.454593974,532331.0,0.140937863,0.433597254,0.16899165071846103
"Congo, Dem. Rep.",2024,0.392140115,57033055.0,0.351182388,0.320805543,0.3612605127500004
"Congo, Rep.",2024,0.555760388,3655093.0,0.515921177,0.339473168,0.5122577966600005
Costa Rica,2024,0.713527071,4118576.0,,0.873854761,0.5296457082800005
Cote d'Ivoire,2024,0.57567627,18301587.0,0.533817788,0.472172953,0.5269769877200001
Croatia,2024,0.926404988,3313982.0,,0.874194055,0.22395712342000032
Cyprus,2024,0.961259313,1129055.0,,0.903229452,0.20513155121000037
Czechia,2024,0.922832885,9161251.0,,0.928542666,0.1960135720500002
Denmark,2024,0.986505141,5003352.0,,0.981754949,0.19209359907000034
Dominican Republic,2024,0.647779639,8281568.0,0.180158284,0.893376095,0.18648944182000027
Ecuador,2024,0.645052104,13484219.0,0.100848646,0.827538348,0.14167226596999988
"Egypt, Arab Rep.",2024,0.431134368,77385958.0,0.156072041,0.548845818,0.17423293448000002
El Salvador,2024,0.434036649,4718943.0,0.058435819,0.808486578,0.17622394492999985
Estonia,2024,0.989011091,1151475.0,,0.972079212,0.5115822949200005
Eswatini,2024,0.651160267,816208.0,0.504069176,0.515840126,0.5066625376600009
Ethiopia,2024,0.488302768,78031387.0,0.094548896,0.137902449,0.4595780252599998
Finland,2024,0.998426818,4749954.0,,0.939084481,0.6294660175599998
France,2024,0.991902372,56825584.0,,0.964147768,0.5955521295099996
Gabon,2024,0.681812563,1573811.0,0.616415501,0.687208954,0.6121166038499993
"Gambia, The",2024,0.381609042,1598990.0,0.190885438,0.648489497,0.2249645729699998
Georgia,2024,0.788236411,2933716.0,,0.818595594,0.7799951120999986
Germany,2024,0.982983236,71691113.0,,0.950761463,0.8026517210799986
Ghana,2024,0.812430252,21563813.0,0.782813635,0.547587825,0.7737786572499986
Greece,2024,0.885519759,8991800.0,,0.912094985,0.12276663184812618
Guatemala,2024,0.382819484,12299923.0,0.03300105,0.711239169328234,0.19532690164000005
Guinea,2024,0.36048025,8464230.0,0.258219395,0.310230867,0.26682813783000026
Honduras,2024,0.424429707,7345357.0,0.108892565,0.75289082,0.14815613075000006
"Hong Kong SAR, China",2024,0.973080247,6729811.0,,0.885215392,0.22599926416000016
Hungary,2024,0.869605631,8202714.0,,0.908352489,0.17363933953000008
Iceland,2024,0.998548358,322325.0,,0.988264651,0.26362196918000036
India,2024,0.890248225,1077731602.0,0.231007554,0.457305789,0.23562890335000028
Indonesia,2024,0.563278494,211076339.0,0.220129024,0.704626349,0.22375756121999985
"Iran, Islamic Rep.",2024,0.910610045,69914781.0,0.131040105,0.774814874,0.15646583912000017
Iraq,2024,0.301610518,28355455.0,0.118649863,0.76165886,0.12910275017999995
Ireland,2024,0.982929182,4298252.0,,0.948066317,0.2200390692063269
Israel,2024,0.892691974,7062352.0,,0.860863419,0.20656469793195742
Italy,2024,0.860191093,51829051.0,,0.894407421,0.2074912115669578
Japan,2024,0.985235592,110011344.0,,0.833434851,0.22447156314007458
Jordan,2024,0.464573138,7867178.0,0.205639167812616,0.892666786,0.20395520820382224
Kazakhstan,2024,0.870486447,14324777.0,0.488575255,0.88382534,0.47742097090000046
Kenya,2024,0.901199174,34616135.0,0.874994113,0.60493832,0.8737857967999996
"Korea, Rep.",2024,0.968949449,46039322.0,0.601022033,0.86573784,0.5918836502299999
Kosovo,2024,0.641617722,1382360.0,,0.958446318,0.3246466116400004
Kuwait,2024,0.744578561,3950546.0,,0.959946975,0.30852130893000024
Kyrgyz Republic,2024,0.722642376,4780143.0,0.310351086,0.920286125,0.3022943523200002
Lao PDR,2024,0.376501969,5322750.0,0.118384277,0.70165302,0.13753972940000014
Latvia,2024,0.9497331,1582835.0,,0.937431856,0.5311235525500001
Lebanon,2024,0.230438576,4231057.0,0.027158979,0.941962816,0.1590845311099999
Lesotho,2024,0.615710445,1504222.0,0.534728195,0.458874836,0.5367048924399997
Liberia,2024,0.522139331,3295997.0,0.475292537,0.329217845,0.4610739307100007
Libya,2024,0.331190908,5262910.0,,0.805089364,0.22146863923000004
Lithuania,2024,0.989947156,2444088.0,,0.8898181,0.28469763347793436
Madagascar,2024,0.244501397,18851036.0,0.193550167,0.11063596,0.19387475255000006
Malawi,2024,0.503696725,12384937.0,0.473991978,0.205035203,0.4701948889900005
Malaysia,2024,0.886918012,27297352.0,0.445049317,0.868901431,0.43768162602999966
Mali,2024,0.547454806,12725942.0,0.483876159,0.459851014,0.4782034415499998
Malta,2024,0.965581295,480050.0,,0.927201519,0.10520052703000003
Mauritania,2024,0.27314261,2860979.0,,0.597770635,0.116510011
Mauritius,2024,0.89598448,1070318.0,0.101270672,0.771695497,0.10042586171000006
Mexico,2024,0.530320833,97411242.0,0.104373885,0.775228863,0.15359841911999983
Moldova,2024,0.555442493,1966418.0,,0.786732123,0.6154532108999997
Mongolia,2024,0.982787008,2344987.0,0.640304314,0.868814523,0.6219130188799996
Montenegro,2024,0.754116297,503215.0,,0.838137205,0.2190537972800002
Morocco,2024,0.443863291,27893979.0,0.058756973,0.647695723,0.16825276937999992
Mozambique,2024,0.543852875,18581790.0,0.45720986,0.271067396,0.4599455650799996
Namibia,2024,0.729187673,1858089.0,0.484473581,0.564074954,0.4899362795100004
Nepal,2024,0.599911157,21168213.0,0.105834365,0.501247736,0.13596353308999995
Netherlands,2024,0.991715123,15164931.0,,0.959144256,0.1914826867199999
New Zealand,2024,0.978647564,4263369.0,,0.954523295,0.19251075191812606
Nicaragua,2024,0.234705927,4830854.0,0.080878133,0.747196151,0.20583846373999987
Niger,2024,0.148268992,13873697.0,0.057003706,0.155575693,0.16123953454999979
Nigeria,2024,0.632613514,133329232.0,0.327907521,0.377388635,0.3784261511400001
North Macedonia,2024,0.842548649,1515847.0,,0.831857305,0.22721756213000024
Norway,2024,0.985561571,4608487.0,,0.981857086,0.23119592305000033
Oman,2024,0.695361597,3775451.0,,0.924810741,0.20960975000000026
Pakistan,2024,0.272960072,155833628.0,0.183578643,0.35678699,0.18754291753000016
Panama,2024,0.640952131,3331755.0,0.380533533,0.75108564,0.3577954212400002
Paraguay,2024,0.60916761,4874331.0,0.359483793,0.838435959,0.36704916232
Peru,2024,0.593098978,25601447.0,0.42497337,0.781494802,0.3855824132700002
Philippines,2024,0.501824221,82023644.0,0.288000006,0.707101567,0.27144737201000024
Poland,2024,0.861367118,31148749.0,,0.809123143,0.3631198571699998
Portugal,2024,0.913973441,9214262.0,,0.86335158,0.13906942996000018
Romania,2024,0.713366719,16033507.0,,0.769398179,0.14169296478000026
Russian Federation,2024,0.793421267,118635010.0,0.058176187,0.929471952,0.1795514816400004
Saudi Arabia,2024,0.788409517,25248449.0,0.365012282,0.991219884,0.36494096308999974
Senegal,2024,0.764609257,11094279.0,0.66912649,0.701018953,0.7140457681731286
Serbia,2024,0.832544459,5672737.0,,0.792348957,0.3653908982900002
Sierra Leone,2024,0.386205211,5200533.0,0.321957258,0.327527811,0.3202125387300002
